Observation,Year,Sequence,Terminal Fate
LARGE,Y4,0300300330300330333300,FLORAL
LARGE,Y4,000000033000000,LARGE
LARGE,Y4,0000000000434403303003000,LARGE
LARGE,Y4,00000030003400000,FLORAL
LARGE,Y4,00000000000000333333033330430000,LARGE
LARGE,Y4,000000033330330,FLORAL
LARGE,Y4,0200403030303300000,MEDIUM
LARGE,Y4,00000000030000030000000,LARGE
LARGE,Y4,000330333033303000,FLORAL
LARGE,Y4,000003300300300000,LARGE
LARGE,Y4,000000000003330300433333303303430,FLORAL
LARGE,Y4,000000440040000,FLORAL
LARGE,Y4,0000000000044443033030,LARGE
LARGE,Y4,000003030330000,FLORAL
LARGE,Y4,00000034344040400000,FLORAL
LARGE,Y4,000000300330330,FLORAL
LARGE,Y4,0000002000343330000,MEDIUM
LARGE,Y4,000344434030000000,LARGE
LARGE,Y4,0000000000000000034004131300,FLORAL
LARGE,Y4,020300440404400300,FLORAL
LARGE,Y4,00000000000443440443040330000,FLORAL
LARGE,Y4,000000000003303330000000,FLORAL
LARGE,Y4,003040333000000,LARGE
LARGE,Y4,000030003030333003330000,LARGE
LARGE,Y4,000000000033300000,FLORAL
LARGE,Y4,03000004440403334333033330,FLORAL
LARGE,Y4,0000300333003303000000,FLORAL
LARGE,Y4,00003333030033030003033330300000,FLORAL
LARGE,Y4,000000033033003333000000,LARGE
LARGE,Y4,00030230300033333000,FLORAL
LARGE,Y4,000400033004203022000300000,FLORAL
LARGE,Y4,00303430333333030300,FLORAL
LARGE,Y4,00000000000003000000003300000000,LARGE
LARGE,Y4,0000000000000440444000000,FLORAL
LARGE,Y4,0000044333330000,FLORAL
LARGE,Y4,0000000033330033030330333300000,FLORAL
LARGE,Y4,00000033333330303000,LARGE
LARGE,Y4,00333304033000000,MEDIUM
LARGE,Y4,00000000000003333333030000,FLORAL
LARGE,Y4,00000330330033003300,FLORAL
LARGE,Y4,000000000444444340000,MEDIUM
LARGE,Y4,0003300333033030,LARGE
LARGE,Y4,0000000000000000303330000,FLORAL
LARGE,Y4,0000000000330300,FLORAL
LARGE,Y4,0000000000340340033333030300,MEDIUM
LARGE,Y4,00003000044004300330000,LARGE
LARGE,Y4,0000000000000003404000000000000,FLORAL
LARGE,Y4,0030300303303000,FLORAL
LARGE,Y4,000000033333003300000000,LARGE
LARGE,Y4,000030003030030030000,FLORAL
LARGE,Y4,034303003030300033000000,FLORAL
LARGE,Y4,0000000000000000330000000,FLORAL
LARGE,Y4,000300303000000000,LARGE
LARGE,Y4,0000000000003002000404000,FLORAL
LARGE,Y4,04030003033300000,FLORAL
LARGE,Y4,0000000000033333330,FLORAL
LARGE,Y5,000333000000000,FLORAL
LARGE,Y5,000000000433000000000,LARGE
LARGE,Y5,000300003333300,MEDIUM
LARGE,Y5,00103002033300303000000000,FLORAL
LARGE,Y5,002033000000000,FLORAL
LARGE,Y5,030333330000000000,FLORAL
LARGE,Y5,00000000000002000000,FLORAL
LARGE,Y5,0200330003003330000000,FLORAL
LARGE,Y5,300033300303030000,FLORAL
LARGE,Y5,000000300000000,FLORAL
LARGE,Y5,0000030333330033000,LARGE
LARGE,Y5,0000033033330000,FLORAL
LARGE,Y5,0000000032033033004030303033000000,FLORAL
LARGE,Y5,0000330000000000,FLORAL
LARGE,Y5,033334300000330330330000000,MEDIUM
LARGE,Y5,00000300333000000,MEDIUM
LARGE,Y5,000000330000000,FLORAL
LARGE,Y5,000000000003000000,FLORAL
LARGE,Y5,0000003000000000,LARGE
LARGE,Y5,00003000333300000,FLORAL
LARGE,Y5,00033300330000000,LARGE
LARGE,Y5,00000333003330300033400000,FLORAL
LARGE,Y5,0000003333000000,FLORAL
LARGE,Y5,0000000030344330000000,MEDIUM
LARGE,Y5,00000030003033000300000,FLORAL
LARGE,Y5,0000230003000000,FLORAL
LARGE,Y5,0000303300000000000,FLORAL
LARGE,Y5,00000000303333000000,FLORAL
LARGE,Y5,000300030033300000,FLORAL
LARGE,Y5,0000000000030000303033000000,FLORAL
LARGE,Y5,03002320000003322300,LARGE
LARGE,Y5,0000000000330000,LARGE
LARGE,Y5,0000004000010000,FLORAL
LARGE,Y5,000300203000000,FLORAL
LARGE,Y5,00004003000000000,FLORAL
LARGE,Y5,000000000000000,MEDIUM
LARGE,Y5,000030033330000,MEDIUM
LARGE,Y5,00000000300303000,LARGE
LARGE,Y5,000003340200300000,LARGE
LARGE,Y5,0000000000000000,FLORAL
LARGE,Y5,00000000000000000,MEDIUM
LARGE,Y5,043000403303300000,MEDIUM
LARGE,Y5,2000000000000000,FLORAL
LARGE,Y5,0000033330000000,FLORAL
LARGE,Y5,00300002233303000330000,FLORAL
LARGE,Y5,000033303133030000000,LARGE
LARGE,Y5,00000300003000000,FLORAL
LARGE,Y5,000000420000000,LARGE
LARGE,Y5,033003430000000,FLORAL
LARGE,Y5,000000030004000,FLORAL
LARGE,Y5,000033033343000,FLORAL
LARGE,Y5,000000434343000000000,FLORAL
LARGE,Y5,00033033003000000,FLORAL
LARGE,Y5,00000030000000000,FLORAL
LARGE,Y5,000330303000000,FLORAL
LARGE,Y5,000010030330300300000000,FLORAL
LARGE,Y5,000333303303300000,LARGE
LARGE,Y5,0000000030000000000,FLORAL
LARGE,Y5,00300000000000000,FLORAL
LARGE,Y5,00000000030000000,LARGE
LARGE,Y5,000000000000000,FLORAL
LARGE,Y5,000003330000000000,FLORAL
LARGE,Y5,000000000030000000000,FLORAL
LARGE,Y5,000000004000000000,FLORAL
LARGE,Y5,00000000000030300000,MEDIUM
LARGE,Y5,000003300000000,FLORAL
LARGE,Y5,00003000000000000,FLORAL
LARGE,Y5,000400000000000,LARGE
LARGE,Y5,0000000004333400000000,FLORAL
LARGE,Y5,0000000000000040000000000,FLORAL
LARGE,Y5,00030033003000000,FLORAL
LARGE,Y5,0000030330430000000,FLORAL
LARGE,Y5,0000304033300000000,LARGE
LARGE,Y5,0000004000000000,FLORAL
LARGE,Y5,0030033330303000000,LARGE
LARGE,Y5,03300000000000000,FLORAL
LARGE,Y5,0000000030000000,FLORAL
LARGE,Y5,030300333300000,LARGE
LARGE,Y5,000003002004030443003000000,FLORAL
LARGE,Y5,00000000303300000000,FLORAL
LARGE,Y5,0000030003030200000000,FLORAL
LARGE,Y5,000003000000000,FLORAL
LARGE,Y5,300000000000000,FLORAL
LARGE,Y5,0000000033433000000,FLORAL
LARGE,Y5,000000033000000000,LARGE
LARGE,Y5,000000004000000,FLORAL
LARGE,Y5,0002333033330230044130000400200310040,FLORAL
LARGE,Y5,00000000300000000000,LARGE
LARGE,Y5,00030300033033000000,FLORAL
LARGE,Y5,000300000000000,FLORAL
LARGE,Y5,00000000000003000,FLORAL
LARGE,Y5,000030343333300000,FLORAL
LARGE,Y5,003343300000000,LARGE
LARGE,Y5,000004000000000,FLORAL
LARGE,Y5,00000000300000000000,FLORAL
LARGE,Y5,00000000033300000,FLORAL
LARGE,Y5,0011000000000000000,FLORAL
LARGE,Y5,00033330330000000,FLORAL
LARGE,Y5,0000000000200000,FLORAL
LARGE,Y5,0000000330033003000000000000,FLORAL
MEDIUM,Y1,0003300,FLORAL
MEDIUM,Y1,00300,FLORAL
MEDIUM,Y1,000000330,FLORAL
MEDIUM,Y1,0044400,FLORAL
MEDIUM,Y1,403000040400,FLORAL
MEDIUM,Y1,000000,FLORAL
MEDIUM,Y1,000040040303000,FLORAL
MEDIUM,Y1,000303333000,FLORAL
MEDIUM,Y1,3044400030,FLORAL
MEDIUM,Y1,000000,FLORAL
MEDIUM,Y1,00003033030,FLORAL
MEDIUM,Y1,0003030,FLORAL
MEDIUM,Y1,0000000,FLORAL
MEDIUM,Y1,000300,FLORAL
MEDIUM,Y1,00330,FLORAL
MEDIUM,Y1,003330,FLORAL
MEDIUM,Y1,000330,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,000000,FLORAL
MEDIUM,Y1,00000403300,FLORAL
MEDIUM,Y1,000003003000,FLORAL
MEDIUM,Y1,00030,FLORAL
MEDIUM,Y1,030000,FLORAL
MEDIUM,Y1,00000000,FLORAL
MEDIUM,Y1,00000330,FLORAL
MEDIUM,Y1,0000030003330,FLORAL
MEDIUM,Y1,00004400,FLORAL
MEDIUM,Y1,000043000,FLORAL
MEDIUM,Y1,00400,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,0000340,FLORAL
MEDIUM,Y1,00044440,FLORAL
MEDIUM,Y1,00000300,FLORAL
MEDIUM,Y1,00040,FLORAL
MEDIUM,Y1,00000333030,FLORAL
MEDIUM,Y1,00030303300,FLORAL
MEDIUM,Y1,000033330,FLORAL
MEDIUM,Y1,03044000,FLORAL
MEDIUM,Y1,0043300,FLORAL
MEDIUM,Y1,000000,FLORAL
MEDIUM,Y1,004000,FLORAL
MEDIUM,Y1,040444440,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,00000030,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,00300,FLORAL
MEDIUM,Y1,0000000,FLORAL
MEDIUM,Y1,0000330,FLORAL
MEDIUM,Y1,00430,FLORAL
MEDIUM,Y1,000000,FLORAL
MEDIUM,Y1,00303300,FLORAL
MEDIUM,Y1,030300,FLORAL
MEDIUM,Y1,00300,FLORAL
MEDIUM,Y1,003330,FLORAL
MEDIUM,Y1,0033300,FLORAL
MEDIUM,Y1,000340434300,FLORAL
MEDIUM,Y1,040000,FLORAL
MEDIUM,Y1,000330,FLORAL
MEDIUM,Y1,00430,FLORAL
MEDIUM,Y1,0003030,FLORAL
MEDIUM,Y1,003000040,FLORAL
MEDIUM,Y1,0003300,FLORAL
MEDIUM,Y1,00040,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,0443430,FLORAL
MEDIUM,Y1,000040430,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,000333030,FLORAL
MEDIUM,Y1,0000030,FLORAL
MEDIUM,Y1,00040,FLORAL
MEDIUM,Y1,000000,FLORAL
MEDIUM,Y1,000300,FLORAL
MEDIUM,Y1,00030,FLORAL
MEDIUM,Y1,00333403400,FLORAL
MEDIUM,Y1,0030040,FLORAL
MEDIUM,Y1,0000000,FLORAL
MEDIUM,Y1,033330,FLORAL
MEDIUM,Y1,00330,FLORAL
MEDIUM,Y1,000030,FLORAL
MEDIUM,Y1,0000300,FLORAL
MEDIUM,Y1,00000030,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,044300,FLORAL
MEDIUM,Y1,00034430,FLORAL
MEDIUM,Y1,0000300,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,0000400420,FLORAL
MEDIUM,Y1,000000430,FLORAL
MEDIUM,Y1,0044440,FLORAL
MEDIUM,Y1,004440,FLORAL
MEDIUM,Y1,0000440,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,00030,FLORAL
MEDIUM,Y1,0000030,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,0003330000,FLORAL
MEDIUM,Y1,00000,FLORAL
MEDIUM,Y1,003300,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,0330330000,FLORAL
MEDIUM,Y2,00000443000,FLORAL
MEDIUM,Y2,0400440000,FLORAL
MEDIUM,Y2,000000,FLORAL
MEDIUM,Y2,0440333333300,FLORAL
MEDIUM,Y2,00030300000,FLORAL
MEDIUM,Y2,00000,FLORAL
MEDIUM,Y2,33033333330000,FLORAL
MEDIUM,Y2,33330000,FLORAL
MEDIUM,Y2,044300,FLORAL
MEDIUM,Y2,10330000,FLORAL
MEDIUM,Y2,0344000,FLORAL
MEDIUM,Y2,0004434000000,FLORAL
MEDIUM,Y2,0300000,FLORAL
MEDIUM,Y2,000033304000,FLORAL
MEDIUM,Y2,03000000,FLORAL
MEDIUM,Y2,030000000,FLORAL
MEDIUM,Y2,00300,FLORAL
MEDIUM,Y2,03000,FLORAL
MEDIUM,Y2,000000000,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,003000,FLORAL
MEDIUM,Y2,00400033300000,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,0000000000000,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,040400,FLORAL
MEDIUM,Y2,000000,FLORAL
MEDIUM,Y2,04000000,FLORAL
MEDIUM,Y2,03300,FLORAL
MEDIUM,Y2,030400000000000,FLORAL
MEDIUM,Y2,00004444,FLORAL
MEDIUM,Y2,000000300,FLORAL
MEDIUM,Y2,03333000,FLORAL
MEDIUM,Y2,00000000,FLORAL
MEDIUM,Y2,000000000,FLORAL
MEDIUM,Y2,000000,FLORAL
MEDIUM,Y2,00000000,FLORAL
MEDIUM,Y2,00300000000,FLORAL
MEDIUM,Y2,0444400,FLORAL
MEDIUM,Y2,00000,FLORAL
MEDIUM,Y2,000044400,FLORAL
MEDIUM,Y2,00440000000,FLORAL
MEDIUM,Y2,0000300000,FLORAL
MEDIUM,Y2,040000400,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,00040000000,FLORAL
MEDIUM,Y2,033000,FLORAL
MEDIUM,Y2,0044044300,FLORAL
MEDIUM,Y2,003000,FLORAL
MEDIUM,Y2,00000300000000,FLORAL
MEDIUM,Y2,000033300,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,0040440000,FLORAL
MEDIUM,Y2,33300,FLORAL
MEDIUM,Y2,00300,FLORAL
MEDIUM,Y2,3000000,FLORAL
MEDIUM,Y2,0033000,FLORAL
MEDIUM,Y2,004430000000,FLORAL
MEDIUM,Y2,000040000,FLORAL
MEDIUM,Y2,00440300000,FLORAL
MEDIUM,Y2,00333304000,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,00303000,FLORAL
MEDIUM,Y2,000303000,FLORAL
MEDIUM,Y2,03000000,FLORAL
MEDIUM,Y2,000030000000,FLORAL
MEDIUM,Y2,0330000,FLORAL
MEDIUM,Y2,030000,FLORAL
MEDIUM,Y2,000003000,FLORAL
MEDIUM,Y2,03000,FLORAL
MEDIUM,Y2,003330000,FLORAL
MEDIUM,Y2,00000,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,00444000000000,FLORAL
MEDIUM,Y2,00303300000,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,030000,FLORAL
MEDIUM,Y2,040430300,FLORAL
MEDIUM,Y2,0343300000,FLORAL
MEDIUM,Y2,00330000,FLORAL
MEDIUM,Y2,0030000,FLORAL
MEDIUM,Y2,00000000,FLORAL
MEDIUM,Y2,040300,FLORAL
MEDIUM,Y2,3000300000,FLORAL
MEDIUM,Y2,0000000,FLORAL
MEDIUM,Y2,000004330000,FLORAL
MEDIUM,Y2,00030000000,FLORAL
MEDIUM,Y2,004040033333000,FLORAL
MEDIUM,Y2,003300000,FLORAL
MEDIUM,Y2,003000,FLORAL
MEDIUM,Y2,00000,FLORAL
MEDIUM,Y2,02344000,FLORAL
MEDIUM,Y2,00000000,FLORAL
MEDIUM,Y2,0030000,FLORAL
MEDIUM,Y2,000300,FLORAL
MEDIUM,Y2,00330000,FLORAL
MEDIUM,Y2,00040330030000,FLORAL
MEDIUM,Y3,000000,FLORAL
MEDIUM,Y3,0033000,FLORAL
MEDIUM,Y3,030000000000,FLORAL
MEDIUM,Y3,030000000,FLORAL
MEDIUM,Y3,30000,FLORAL
MEDIUM,Y3,03033000,MEDIUM
MEDIUM,Y3,3000000,MEDIUM
MEDIUM,Y3,000300,FLORAL
MEDIUM,Y3,000000030000000,FLORAL
MEDIUM,Y3,0033000,FLORAL
MEDIUM,Y3,030000,FLORAL
MEDIUM,Y3,030000,FLORAL
MEDIUM,Y3,0300000,FLORAL
MEDIUM,Y3,0000000,MEDIUM
MEDIUM,Y3,000300000,FLORAL
MEDIUM,Y3,004400,FLORAL
MEDIUM,Y3,330000,FLORAL
MEDIUM,Y3,0403300000000,MEDIUM
MEDIUM,Y3,0004000330000,MEDIUM
MEDIUM,Y3,0044400303000,MEDIUM
MEDIUM,Y3,0430000000,FLORAL
MEDIUM,Y3,344000,FLORAL
MEDIUM,Y3,003000000,FLORAL
MEDIUM,Y3,0300000000,FLORAL
MEDIUM,Y3,000000,FLORAL
MEDIUM,Y3,0004042033000,FLORAL
MEDIUM,Y3,00140,FLORAL
MEDIUM,Y3,03000,FLORAL
MEDIUM,Y3,03004300000,MEDIUM
MEDIUM,Y3,00430000,FLORAL
MEDIUM,Y3,033000,FLORAL
MEDIUM,Y3,00300,FLORAL
MEDIUM,Y3,00004403300000,FLORAL
MEDIUM,Y3,00000000,FLORAL
MEDIUM,Y3,00330000,FLORAL
MEDIUM,Y3,000000,FLORAL
MEDIUM,Y3,0403330000,FLORAL
MEDIUM,Y3,004440430000000,MEDIUM
MEDIUM,Y3,00000,MEDIUM
MEDIUM,Y3,00040000,MEDIUM
MEDIUM,Y3,00300,MEDIUM
MEDIUM,Y3,044400000000,FLORAL
MEDIUM,Y3,00000,FLORAL
MEDIUM,Y3,0030000,FLORAL
MEDIUM,Y3,0000000000,MEDIUM
MEDIUM,Y3,0000300,FLORAL
MEDIUM,Y3,000000000,FLORAL
MEDIUM,Y3,000400300,FLORAL
MEDIUM,Y3,00000000,FLORAL
MEDIUM,Y3,3033000000,FLORAL
MEDIUM,Y3,0000040300,MEDIUM
MEDIUM,Y3,0000404400,FLORAL
MEDIUM,Y3,3033333000,FLORAL
MEDIUM,Y3,00003300300,FLORAL
MEDIUM,Y3,0044330000,FLORAL
MEDIUM,Y3,33300,FLORAL
MEDIUM,Y3,000000000,FLORAL
MEDIUM,Y3,0000000,MEDIUM
MEDIUM,Y3,003000000,SMALL
MEDIUM,Y3,003000,FLORAL
MEDIUM,Y3,00000330000,MEDIUM
MEDIUM,Y3,00000,FLORAL
MEDIUM,Y3,00004404,FLORAL
MEDIUM,Y3,000033300,FLORAL
MEDIUM,Y3,0033000,FLORAL
MEDIUM,Y3,3443030300,FLORAL
MEDIUM,Y3,00043000,FLORAL
MEDIUM,Y3,3030300300,LARGE
MEDIUM,Y3,02304300,FLORAL
MEDIUM,Y3,04400,MEDIUM
MEDIUM,Y3,00033300,FLORAL
MEDIUM,Y3,000300,FLORAL
MEDIUM,Y3,30000,FLORAL
MEDIUM,Y3,00400330300000,FLORAL
MEDIUM,Y3,03003000,SMALL
MEDIUM,Y3,000000000,FLORAL
MEDIUM,Y3,0044000,FLORAL
MEDIUM,Y3,0000000,FLORAL
MEDIUM,Y3,00000,MEDIUM
MEDIUM,Y3,00000,MEDIUM
MEDIUM,Y3,00300000,MEDIUM
MEDIUM,Y3,003333000,FLORAL
MEDIUM,Y3,004000,FLORAL
MEDIUM,Y3,0000000000,FLORAL
MEDIUM,Y3,3003000,MEDIUM
MEDIUM,Y3,04203300000000,FLORAL
MEDIUM,Y3,00440000000,MEDIUM
MEDIUM,Y3,000000000,FLORAL
MEDIUM,Y3,003404000,FLORAL
MEDIUM,Y3,03030000000,MEDIUM
MEDIUM,Y3,0330000,FLORAL
MEDIUM,Y3,300000000,FLORAL
MEDIUM,Y3,004440000,FLORAL
MEDIUM,Y3,0000000,FLORAL
MEDIUM,Y3,00300000,MEDIUM
MEDIUM,Y3,0440000,MEDIUM
MEDIUM,Y3,00303000000000,SMALL
MEDIUM,Y3,00000,FLORAL
MEDIUM,Y3,000000000,FLORAL
MEDIUM,Y3,04444400000300,FLORAL
MEDIUM,Y4,033030,LARGE
MEDIUM,Y4,000000,FLORAL
MEDIUM,Y4,00000,FLORAL
MEDIUM,Y4,0303000,FLORAL
MEDIUM,Y4,0000000000,MEDIUM
MEDIUM,Y4,000333430,FLORAL
MEDIUM,Y4,03333400,MEDIUM
MEDIUM,Y4,003330,SMALL
MEDIUM,Y4,0003300,MEDIUM
MEDIUM,Y4,000300300,FLORAL
MEDIUM,Y4,3000003333000,LARGE
MEDIUM,Y4,000440,FLORAL
MEDIUM,Y4,000000000,FLORAL
MEDIUM,Y4,30004040,LARGE
MEDIUM,Y4,000033300,FLORAL
MEDIUM,Y4,00000304030,FLORAL
MEDIUM,Y4,0003030,FLORAL
MEDIUM,Y4,00000,FLORAL
MEDIUM,Y4,0003030,FLORAL
MEDIUM,Y4,00030300,FLORAL
MEDIUM,Y4,03030,FLORAL
MEDIUM,Y4,00030,MEDIUM
MEDIUM,Y4,00400330,SMALL
MEDIUM,Y4,00000000,FLORAL
MEDIUM,Y4,0333003030,FLORAL
MEDIUM,Y4,003030300300,MEDIUM
MEDIUM,Y4,00000,FLORAL
MEDIUM,Y4,0043000,FLORAL
MEDIUM,Y4,00030,FLORAL
MEDIUM,Y4,00000300,FLORAL
MEDIUM,Y4,00000043000,FLORAL
MEDIUM,Y4,000000,FLORAL
MEDIUM,Y4,00000,FLORAL
MEDIUM,Y4,00000000,MEDIUM
MEDIUM,Y4,00330,FLORAL
MEDIUM,Y4,000040,LARGE
MEDIUM,Y4,00300,FLORAL
MEDIUM,Y4,00330000,FLORAL
MEDIUM,Y4,030000,FLORAL
MEDIUM,Y4,0003000,FLORAL
MEDIUM,Y4,200000,FLORAL
MEDIUM,Y4,00300330,FLORAL
MEDIUM,Y4,000333304030330,MEDIUM
MEDIUM,Y4,00000,FLORAL
MEDIUM,Y4,000000,MEDIUM
MEDIUM,Y4,00000,FLORAL
MEDIUM,Y4,000030,FLORAL
MEDIUM,Y4,000030,LARGE
MEDIUM,Y4,0033000,FLORAL
MEDIUM,Y4,0000330,FLORAL
MEDIUM,Y4,030300,SMALL
MEDIUM,Y4,000030,FLORAL
MEDIUM,Y4,00000000,FLORAL
MEDIUM,Y4,000304300333330,FLORAL
MEDIUM,Y4,000033330,FLORAL
MEDIUM,Y4,0000330,FLORAL
MEDIUM,Y4,000000,FLORAL
MEDIUM,Y4,300000,FLORAL
MEDIUM,Y4,00030,FLORAL
MEDIUM,Y4,030000,FLORAL
MEDIUM,Y4,000000,FLORAL
MEDIUM,Y4,00000,SMALL
MEDIUM,Y4,0000030,FLORAL
MEDIUM,Y4,003330,MEDIUM
MEDIUM,Y4,0000440330,FLORAL
MEDIUM,Y4,000003330,FLORAL
MEDIUM,Y4,0000330,MEDIUM
MEDIUM,Y4,030300,MEDIUM
MEDIUM,Y4,000440333000,LARGE
MEDIUM,Y4,00200000,LARGE
MEDIUM,Y4,00000,FLORAL
MEDIUM,Y4,00020,FLORAL
MEDIUM,Y4,000030033,LARGE
MEDIUM,Y4,0000000,FLORAL
MEDIUM,Y4,000000,FLORAL
MEDIUM,Y4,00000,LARGE
MEDIUM,Y4,00043330,FLORAL
MEDIUM,Y4,004400,LARGE
MEDIUM,Y4,0000030,FLORAL
MEDIUM,Y4,00000,FLORAL
MEDIUM,Y4,04440,FLORAL
MEDIUM,Y4,000300,FLORAL
MEDIUM,Y4,000033300,FLORAL
MEDIUM,Y4,000033330330,FLORAL
MEDIUM,Y4,000000,FLORAL
MEDIUM,Y4,00030,FLORAL
MEDIUM,Y4,0000003030,LARGE
MEDIUM,Y4,04040,FLORAL
MEDIUM,Y4,00000,MEDIUM
MEDIUM,Y4,00000330,LARGE
MEDIUM,Y4,000333030,SMALL
MEDIUM,Y4,03000,FLORAL
MEDIUM,Y4,00333330,FLORAL
MEDIUM,Y4,0000330,FLORAL
MEDIUM,Y4,0000000,FLORAL
MEDIUM,Y4,000000,FLORAL
MEDIUM,Y4,000000,FLORAL
MEDIUM,Y4,033030,FLORAL
MEDIUM,Y4,00000,SMALL
MEDIUM,Y4,00040300,FLORAL
MEDIUM,Y5,000030000,FLORAL
MEDIUM,Y5,003033030,FLORAL
MEDIUM,Y5,00300,FLORAL
MEDIUM,Y5,00030,FLORAL
MEDIUM,Y5,0000330,LARGE
MEDIUM,Y5,000000,FLORAL
MEDIUM,Y5,033030,FLORAL
MEDIUM,Y5,000404430,MEDIUM
MEDIUM,Y5,003330,FLORAL
MEDIUM,Y5,000330,FLORAL
MEDIUM,Y5,00000,FLORAL
MEDIUM,Y5,000030,FLORAL
MEDIUM,Y5,033333300,FLORAL
MEDIUM,Y5,000000,FLORAL
MEDIUM,Y5,30433000,FLORAL
MEDIUM,Y5,00440,FLORAL
MEDIUM,Y5,04043030,FLORAL
MEDIUM,Y5,00400,FLORAL
MEDIUM,Y5,000040,FLORAL
MEDIUM,Y5,00040030030,FLORAL
MEDIUM,Y5,0033030,FLORAL
MEDIUM,Y5,00440,MEDIUM
MEDIUM,Y5,003000,FLORAL
MEDIUM,Y5,003030,FLORAL
MEDIUM,Y5,30000,MEDIUM
MEDIUM,Y5,000044400,FLORAL
MEDIUM,Y5,004040,FLORAL
MEDIUM,Y5,03330,FLORAL
MEDIUM,Y5,000440,FLORAL
MEDIUM,Y5,0303333000,FLORAL
MEDIUM,Y5,0003330,FLORAL
MEDIUM,Y5,004440,FLORAL
MEDIUM,Y5,00030,FLORAL
MEDIUM,Y5,00030,MEDIUM
MEDIUM,Y5,000043330,FLORAL
MEDIUM,Y5,0004004400030,FLORAL
MEDIUM,Y5,0444000040,FLORAL
MEDIUM,Y5,00400,FLORAL
MEDIUM,Y5,0000440,FLORAL
MEDIUM,Y5,0300300,FLORAL
MEDIUM,Y5,00000,FLORAL
MEDIUM,Y5,00000000,FLORAL
MEDIUM,Y5,00400,FLORAL
MEDIUM,Y5,00000,FLORAL
MEDIUM,Y5,0000040,FLORAL
MEDIUM,Y5,044400,FLORAL
MEDIUM,Y5,0000300,FLORAL
MEDIUM,Y5,00440300,FLORAL
MEDIUM,Y5,0033030,FLORAL
MEDIUM,Y5,00333300,FLORAL
MEDIUM,Y5,004000,FLORAL
MEDIUM,Y5,00400,FLORAL
MEDIUM,Y5,000003330,FLORAL
MEDIUM,Y5,00030,MEDIUM
MEDIUM,Y5,30000300,FLORAL
MEDIUM,Y5,000400430,FLORAL
MEDIUM,Y5,00404000000,FLORAL
MEDIUM,Y5,000000,FLORAL
MEDIUM,Y5,0000330,FLORAL
MEDIUM,Y5,00330300,FLORAL
MEDIUM,Y5,0030333330,FLORAL
MEDIUM,Y5,0404300,FLORAL
MEDIUM,Y5,00030330,FLORAL
MEDIUM,Y5,00000,FLORAL
MEDIUM,Y5,030440030,FLORAL
MEDIUM,Y5,03330,MEDIUM
MEDIUM,Y5,00400,FLORAL
MEDIUM,Y5,00400,FLORAL
MEDIUM,Y5,000440,FLORAL
MEDIUM,Y5,000030330,FLORAL
MEDIUM,Y5,03000,FLORAL
MEDIUM,Y5,000000030,FLORAL
MEDIUM,Y5,00000,FLORAL
MEDIUM,Y5,000000,FLORAL
MEDIUM,Y5,00340,FLORAL
MEDIUM,Y5,00300,FLORAL
MEDIUM,Y5,03030,FLORAL
MEDIUM,Y5,00000,FLORAL
MEDIUM,Y5,033303334330,FLORAL
MEDIUM,Y5,034440,FLORAL
MEDIUM,Y5,00304303300,FLORAL
MEDIUM,Y5,00000,FLORAL
MEDIUM,Y5,00000,MEDIUM
MEDIUM,Y5,00000,FLORAL
MEDIUM,Y5,00330,FLORAL
MEDIUM,Y5,0333000,FLORAL
MEDIUM,Y5,3000300,FLORAL
MEDIUM,Y5,04300330,FLORAL
MEDIUM,Y5,04430,FLORAL
MEDIUM,Y5,003030,FLORAL
MEDIUM,Y5,0003030,FLORAL
MEDIUM,Y5,0330400,FLORAL
MEDIUM,Y5,00000,FLORAL
MEDIUM,Y5,0000000,FLORAL
MEDIUM,Y5,0004440,FLORAL
MEDIUM,Y5,300300,FLORAL
MEDIUM,Y5,000000000,FLORAL
MEDIUM,Y5,00034300,FLORAL
MEDIUM,Y5,0003330,FLORAL
